id,council_ref,council_name,reference,description,address,postcode,status,app_type,date_received,date_validated,date_decided,lat,lng,portal_url,application_url,scraped_at
E60000071_TCT82YJBGNS00,E60000071,Leeds,"Certificate of Proposed Lawful Development for an extension to the gable, dormer window to the rear ",,22 King Alfreds Walk Meanwood Leeds LS6 4PY,LS6 4PY,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCT82YJBGNS00,2026-05-01T22:41:59.257852
E60000071_TCSX83JBGKG00,E60000071,Leeds,"Conversion of integrated garage to form habitable space at front; part first floor side extension, s",,2 Parkwood Gardens Gledhow Leeds LS8 1JR,LS8 1JR,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSX83JBGKG00,2026-05-01T22:41:59.148198
E60000071_TCSX8JJBGKI00,E60000071,Leeds,To carry out all works outlined within the attached Tree Survey. The works to the roadside trees has,,Park Side Moor Road Bramhope Leeds LS16 9HH,LS16 9HH,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSX8JJBGKI00,2026-05-01T22:41:59.038659
E60000071_TCT5K8JB0C000,E60000071,Leeds,Conversion of integrated garage at front to form habitable space; new ground floor window to side,,16 Burr Tree Drive Colton Leeds LS15 9ED,LS15 9ED,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCT5K8JB0C000,2026-05-01T22:41:58.930038
E60000071_TCSWW5JBGJO00,E60000071,Leeds,Certificate of Existing Lawful Development for Use as a house in multiple occupation,,8 Regent Terrace Hyde Park Leeds LS6 1NP,LS6 1NP,,,,,,53.808667,-1.568299,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSWW5JBGJO00,2026-05-01T22:41:58.818224
E60000071_TCSWYOJBGJU00,E60000071,Leeds,Certificate of Existing Lawful Development for Use as a house in multiple occupation,,18 Hessle Avenue Hyde Park Leeds LS6 1EF,LS6 1EF,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSWYOJBGJU00,2026-05-01T22:41:58.698748
E60000071_TCSWZIJBGJW00,E60000071,Leeds,Listed building application for Installation of new Air Handling Unit (AHU) with associated plant eq,,Spire Leeds Hospital Jackson Avenue Gledhow Leeds LS8 1NT,LS8 1NT,,,,,,53.832485,-1.513933,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSWZIJBGJW00,2026-05-01T22:41:58.587605
E60000071_TCSX04JBGJY00,E60000071,Leeds,Certificate of Existing Lawful Development for Use as a house in multiple occupation,,18 Welton Mount Hyde Park Leeds LS6 1ET,LS6 1ET,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSX04JBGJY00,2026-05-01T22:41:58.470192
E60000071_TCTDIIJBGPQ00,E60000071,Leeds,"Removal of old porch to replace with new proch to front; part two storey, part single storey side/re",,1 Chapel Yard Oulton Leeds LS26 8JG,LS26 8JG,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTDIIJBGPQ00,2026-05-01T22:41:58.113894
E60000071_TCTDJKJBGPW00,E60000071,Leeds,Relocate entrance door from side elevation of existing porch to front; remove existing white UPVC cl,,3 Gladstone Terrace Stanningley Pudsey LS28 6NE,LS28 6NE,,,,,,53.80764,-1.653546,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTDJKJBGPW00,2026-05-01T22:41:57.937551
E60000071_TCSWXJJBGJS00,E60000071,Leeds,Installation of new Air Handling Unit (AHU) with associated plant equipment and ductwork and new can,,Spire Leeds Hospital Jackson Avenue Gledhow Leeds LS8 1NT,LS8 1NT,,,,,,53.832485,-1.513933,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSWXJJBGJS00,2026-05-01T22:41:53.539216
E60000071_TCT804JBGNL00,E60000071,Leeds,"Raising the roof height forming a new floor, dormer window to rear with juliette balcony and roof li",,11 Birchfield Avenue Gildersome Morley Leeds LS27 7HU,LS27 7HU,,,,,,53.755974,-1.634541,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCT804JBGNL00,2026-05-01T22:41:53.437603
E60000071_TCTB5NJB33M00,E60000071,Leeds,2 x Oak: Cut back the lateral branches of trees by 1m on the trees Aspect 52 degrees Northeast. Oak:,,58 Mawcroft Close Rawdon Leeds LS19 6DG,LS19 6DG,,,,,,53.856804,-1.68981,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTB5NJB33M00,2026-05-01T22:41:52.411101
E60000071_TCSX2BJBGK300,E60000071,Leeds,Certificate of Existing Lawful Development for Use as a house in multiple occupation,,15 Grimthorpe Street Headingley Leeds LS6 3JU,LS6 3JU,,,,,,53.821485,-1.583722,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSX2BJBGK300,2026-05-01T22:41:51.183554
E60000071_TCV3V1JB2QX00,E60000071,Leeds,"Front extension to outbuilding, rooflights and fenestration alteration to dwelling.",,7 Scarcroft Crescent Scarcroft Leeds LS14 3FE,LS14 3FE,,,,,,53.863287,-1.453287,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCV3V1JB2QX00,2026-05-01T22:41:50.055133
E60000071_TCSX2WJBGK500,E60000071,Leeds,Reserved matters application for 50 dwellings and 4 apartments to outline permission 21/10203/OT NON,,Land Rear Of Owlcotes Road Pudsey Leeds,,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSX2WJBGK500,2026-05-01T22:41:49.034355
E60000071_TCSX75JBGKE00,E60000071,Leeds,Certificate of Existing Lawful Development for Use as a house in multiple occupation,,2 Regent Terrace Hyde Park Leeds LS6 1NP,LS6 1NP,,,,,,53.808667,-1.568299,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSX75JBGKE00,2026-05-01T22:41:49.033559
E60000071_TCTDHXJBGPO00,E60000071,Leeds,"Demolition of existing side and rear extension; construction of part single-storey, part two-storey ",,Highlands Margaret Avenue Bardsey Leeds LS17 9AT,LS17 9AT,,,,,,53.887855,-1.440551,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTDHXJBGPO00,2026-05-01T22:41:48.000078
E60000071_TCSWWHJBGJQ00,E60000071,Leeds,One illuminated fascia sign; one illuminated projecting sign,,619 - 621 Roundhay Road Leeds LS8 4AR,LS8 4AR,,,,,,53.82509,-1.508017,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSWWHJBGJQ00,2026-05-01T22:41:46.983264
E60000071_TCSX0KJBGK000,E60000071,Leeds,Change of use from dwelling (Class C3) to childrens' care home (Class C2) for 2 children,,193 Easterly Road Gipton Leeds LS8 2RB,LS8 2RB,,,,,,53.820877,-1.497752,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCSX0KJBGK000,2026-05-01T22:41:45.820705
E60000071_TCTDIRJBGPS00,E60000071,Leeds,T1 Silver Birch: To reduce by 2m to old reduction cuts. T2 Cherry: Reshape and reduce to old reducti,,Apartment 1 Bridge Place 1 Troy Road Horsforth Leeds LS18 5NQ,LS18 5NQ,,,,,,53.846786,-1.630667,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTDIRJBGPS00,2026-05-01T22:41:42.365381
E60000071_TCTDJ5JBGPU00,E60000071,Leeds,Demolition of existing rear extension and steps to rear; construction of single-storey extension to ,,14 Calverley Garth Bramley Leeds LS13 3LJ,LS13 3LJ,,,,,,53.813192,-1.64331,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTDJ5JBGPU00,2026-05-01T22:41:41.437730
E60000071_TCTJ1AJBGR800,E60000071,Leeds,"4.00m single storey side/rear extension, 3.37m to ridge height and 2.25m to eaves",,87 Rookwood Avenue Osmondthorpe Leeds LS9 0NN,LS9 0NN,,,,,,53.800799,-1.491569,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTJ1AJBGR800,2026-05-01T22:41:40.437784
E60000071_TCTG6JJB2O200,E60000071,Leeds,"Consent, agreement or approval required by condition 13 (Landscaping) of Planning Application 22/045",,Hooves On The Hill Brandon Crescent Scarcroft Leeds LS17 9JH,LS17 9JH,,FU,,,,53.862618,-1.476757,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTG6JJB2O200,2026-05-01T22:41:39.508300
E60000071_TCTJ4OJB2O200,E60000071,Leeds,Single storey front infill extension; removal of existing single storey rear extension to replace wi,,The Neuk Stables Lane Boston Spa LS23 6BX,LS23 6BX,,,,,,53.903401,-1.345521,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCTJ4OJB2O200,2026-05-01T22:41:38.444669
E60000071_TCT80HJBGNN00,E60000071,Leeds,Two non illuminated and one illuminated signs,,Unit 5 Woodside Court Clayton Wood Rise Lawnswood Leeds LS16 6RF,LS16 6RF,,,,,,53.840195,-1.609752,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCT80HJBGNN00,2026-05-01T22:41:37.480861
E60000071_TCVDU2JBH4J00,E60000071,Leeds,"Consent, agreement or approval required by condition 34 (car park and servicing management) to plann",,Former Tetley Brewery Hunslet Road Hunslet Leeds LS10 1JQ,LS10 1JQ,,OT,,,,53.793124,-1.540877,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCVDU2JBH4J00,2026-05-01T22:41:36.540135
E60000071_TCVH0UJB2O200,E60000071,Leeds,"3.8m single storey rear extension, 2.8m to ridge height (flat roof with parapet wall and lantern lig",,3 Oak Drive Middleton Leeds LS10 4GQ,LS10 4GQ,,,,,,53.744364,-1.533978,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCVH0UJB2O200,2026-05-01T22:41:35.516573
E60000071_TCVDUTJBH4N00,E60000071,Leeds,Hip to gable roof extension incorporating dormer window with Juliet balcony to rear,,18 Primley Park Walk Alwoodley Leeds LS17 7LB,LS17 7LB,,,,,,53.855559,-1.535011,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCVDUTJBH4N00,2026-05-01T22:41:34.432106
E60000071_TCUX3SJBH0R00,E60000071,Leeds,Single storey rear extension,,Milnthorpe Cottage Wetherby Road Bramham Wetherby LS23 6RE,LS23 6RE,,,,,,53.882999,-1.357325,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCUX3SJBH0R00,2026-05-01T22:41:33.435431
E60000071_TCUX4BJBH0T00,E60000071,Leeds,Cherry: Crown lift to facilitate up to 5 metre clearance from ground level. To facilitate access for,,Otley Golf Club West Busk Lane Otley LS21 3NG,LS21 3NG,,,,,,53.90001,-1.727324,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCUX4BJBH0T00,2026-05-01T22:41:29.883372
E60000071_TCVDSLJBH4H00,E60000071,Leeds,"Consent, agreement or approval required by conditions 3 (Samples), 4 (Boundaries), 5 (Windows/Doors ",,Redbank Stables Rear Of 115 Valley Road Pudsey LS28 9DU,LS28 9DU,,FU,,,,53.789848,-1.651871,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCVDSLJBH4H00,2026-05-01T22:41:28.884718
E60000071_TCV2MIJBH1U00,E60000071,Leeds,"Part two storey, part single storey side/rear extension; solar panels to front and boundary fence to",,31 Wakefield Road Oulton Leeds LS26 8EL,LS26 8EL,,,,,,53.741747,-1.452634,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCV2MIJBH1U00,2026-05-01T22:41:27.966143
E60000071_TCURRTJBGUU00,E60000071,Leeds,"Consent, agreement or approval required by condition 9 (Extract Plant) of Planning Application 17/06",,"Land Off Flax Place, Richmond Street And Marsh Lane Richmond Hill Leeds LS9 8BP",LS9 8BP,,FU,,,,53.794937,-1.530929,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCURRTJBGUU00,2026-05-01T22:41:27.012042
E60000071_TCURU2JBGV400,E60000071,Leeds,Single storey side/rear extension,,Flat 2 4 Parkland Terrace Meanwood Leeds LS6 4PW,LS6 4PW,,,,,,53.836893,-1.559273,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCURU2JBGV400,2026-05-01T22:41:26.075613
E60000071_TCURUHJBGV600,E60000071,Leeds,"Part two and single storey side and rear extension, incorporating extensions of existing dormers to ",,7 Denesway Garforth Leeds LS25 2AT,LS25 2AT,,,,,,53.78668,-1.373807,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCURUHJBGV600,2026-05-01T22:41:25.070150
E60000071_TCV89CJBH3H00,E60000071,Leeds,"Consent, agreement or approval required by condition 3 (Materials) of Planning Application 25/04911/",,Malt Kiln Cottage 13 High Street Bramham Wetherby LS23 6QQ,LS23 6QQ,,LI,,,,53.880832,-1.350422,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCV89CJBH3H00,2026-05-01T22:41:24.046954
E60000071_TCV2NEJBH1W00,E60000071,Leeds,Variation of condition 2 (Approved Plans) to previously approved Planning Application 24/04007/FU (S,,The Grange 308 Leeds Road Lofthouse Wakefield WF3 3QQ,WF3 3QQ,,,,,,53.73449,-1.501192,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCV2NEJBH1W00,2026-05-01T22:41:23.067737
E60000071_TCVDUCJBH4L00,E60000071,Leeds,"5.00m single storey rear extension, 4.00m to ridge height, 2.40m to eaves",,308 Selby Road Halton Leeds LS15 0PS,LS15 0PS,,,,,,53.797481,-1.46035,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCVDUCJBH4L00,2026-05-01T22:41:22.127521
E60000071_TCURSHJBGUW00,E60000071,Leeds,"Certificate of Proposed Lawful Development for an extension to the gable, dormer window to the rear ",,49 Westfield Oval Yeadon Leeds LS19 7NR,LS19 7NR,,,,,,53.861365,-1.705786,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCURSHJBGUW00,2026-05-01T22:41:20.975277
